id,highway,maxspeed,lit,sidewalk,n_nodes,lat,lon,safety_score
36907556,residential,,,,6,12.966547166666668,77.58048916666667,50
36907557,residential,,,,3,12.9670432,77.57966563333333,55
36907558,residential,,,no,5,12.967101,77.57893158,50
36907559,residential,,,,11,12.9660629,77.57970042727273,50
36907560,residential,,,,4,12.96637855,77.580073,55
36907561,residential,,,,4,12.966595675,77.579246375,55
36907562,residential,,,,2,12.96595895,77.5805155,55
36907564,residential,,,,4,12.9643934,77.5807775,55
36907565,residential,,,,2,12.9649297,77.5835715,55
36907566,living_street,,,,4,12.96493035,77.5777339,60
36907567,residential,,,,4,12.964822825,77.578142,55
36907568,residential,,,,4,12.96474515,77.57852815,55
36907569,residential,,,,2,12.96496045,77.5789474,55
36907570,residential,,,,3,12.96442,77.57902623333332,55
36907571,residential,,,,2,12.96475675,77.5796732,55
36907572,residential,,,,6,12.965979166666664,77.57556083333334,50
36907573,tertiary,,,,11,12.966264554545454,77.57230197272727,49
36907574,residential,,,,11,12.967255045454545,77.58367915454545,50
36907575,residential,,,,4,12.965540625,77.58256324999999,55
36912471,tertiary,,no,separate,21,12.990303014285717,77.59037994761904,39
36912472,service,,,,20,12.99056268,77.58159623499999,50
36912473,residential,,,,39,12.987826648717949,77.58228493333333,50
36912474,residential,,,,17,12.98743791764706,77.58018787058825,50
36912479,secondary,,,,8,12.9886372125,77.57585235,48
36912480,secondary,,,,7,12.987579285714286,77.57812575714286,48
36912482,tertiary,,,,14,12.987595185714286,77.55274786428572,49
36913433,tertiary,,yes,,14,12.966184828571429,77.61076439285715,64
36913434,secondary,30.0,yes,separate,23,12.97454102173913,77.59655593913043,83
36913437,residential,,,,4,12.9824648,77.60009875,55
36913438,residential,,,,7,12.984758885714283,77.59863675714284,50
36913439,residential,,,,2,12.9839018,77.60084415,55
36913440,residential,,,,6,12.9842585,77.6014807,50
36913442,tertiary,,,,16,12.98987678125,77.60389799375,49
36913443,residential,,,,19,12.98815412105263,77.60539495789473,50
36913445,tertiary,,,,31,12.988824625806451,77.60876581290323,49
36926664,residential,,,,6,12.983222983333334,77.60794268333332,50
36926666,residential,,,,6,12.983822566666667,77.60957923333333,50
36926667,tertiary,,,,20,12.988608255,77.61035653500001,49
36926670,residential,,,,8,12.9841636875,77.6102819625,50
36926671,residential,,,,3,12.985578066666667,77.6085216,55
36926672,tertiary,,,,21,12.9868599,77.6114589142857,49
36926673,residential,,,,6,12.987882483333337,77.61103841666666,50
36926674,residential,,,,12,12.988317908333334,77.61113970000001,50
36926675,residential,,,,5,12.98819006,77.60943602,55
36926676,tertiary,,,,7,12.987861614285714,77.60886289999999,49
36926677,residential,,,,10,12.98693127,77.60629645,50
36926678,residential,,,,12,12.987068533333334,77.60528205,50
36926682,residential,,,,4,12.9870788,77.60784770000001,55
36926683,living_street,,,,4,12.98454,77.606301325,60
36926685,residential,,,,12,12.983267175,77.61182365833334,50
36926686,residential,,,,4,12.98399525,77.61086175,55
36926687,residential,,,,4,12.98421985,77.611052075,55
36926688,residential,,,,5,12.9834001,77.6118719,55
36926689,residential,,,,3,12.983428966666668,77.61239376666667,55
36926690,residential,,,,3,12.9835087,77.61214149999999,55
36926691,tertiary,,,,9,12.982704344444445,77.61401933333333,49
36926692,residential,,,,5,12.9853544,77.61144621999999,55
36926693,residential,,,,3,12.985021966666666,77.61141033333332,55
36926694,residential,,,,3,12.984748933333334,77.6113718,55
36926695,residential,,,,4,12.985885225,77.6114974,55
36926696,residential,,,,2,12.9863225,77.6105009,55
36926697,residential,,,,2,12.98593965,77.6103715,55
36926698,residential,,,,8,12.9876065625,77.6121298625,50
36926699,residential,,,,5,12.99090432,77.61220829999999,55
36926703,residential,,,,8,12.9898945625,77.60592803750001,50
36926704,residential,,,,2,12.98748125,77.6028778,55
36954516,residential,,,,8,12.97574985,77.57811875,50
36954518,residential,,,,3,12.9764058,77.5784927,55
36954583,residential,,,,4,12.9771519,77.5752762,55
36954621,living_street,,,,7,12.978757842857144,77.57424801428571,55
36954623,residential,,,,5,12.97737466,77.57497444,55
36954625,residential,,,,2,12.9784425,77.57466155,55
36957700,primary_link,,,,8,12.9806244625,77.573399,50
36957701,tertiary,,,,11,12.985324254545452,77.57344162727273,49
36957702,residential,,,,9,12.98617758888889,77.57340744444444,50
36957703,residential,,,,5,12.98481832,77.57346382,55
36957704,residential,,,,8,12.98662125,77.5735618125,50
36957705,residential,,,,9,12.987704566666666,77.5732399,50
36957706,residential,,,,4,12.988340025,77.573106625,55
36957707,residential,,,,6,12.988751433333334,77.5734618,50
36957708,residential,,,,2,12.98869865,77.57277289999999,55
36957710,tertiary,,,,32,12.984960921875,77.5690161625,49
36957712,tertiary,,,separate,18,12.976632972222223,77.5757054111111,49
36958057,primary,,,left,8,12.9757997375,77.570818225,55
36958058,tertiary,,,,4,12.968840025,77.5687066,54
36958059,tertiary,,,,12,12.968221725,77.56859255833334,49
36958312,secondary_link,,,,6,12.9609771,77.55794088333333,50
36958313,secondary,,,,2,12.9613384,77.55908185000001,53
36958499,secondary,,,,25,12.95239292,77.5767993,48
36958829,residential,,,,6,12.953193583333332,77.5788102,50
36958831,residential,,,,3,12.952029566666669,77.57901963333333,55
36965406,residential,,,,3,12.9624778,77.58895046666667,55
36965407,primary,20.0,,,11,12.963280709090908,77.59568942727273,65
36965408,primary,,yes,separate,9,12.9523996,77.58846788888889,60
36965409,primary,,,,3,12.9624395,77.59212853333334,50
36967442,primary,40.0,,separate,9,12.974428088888889,77.61415532222222,55
36967993,tertiary,,,,9,12.9813459,77.60899497777777,49
36970815,secondary,,yes,,32,12.981755471875,77.62693615,63
36970818,tertiary,,yes,separate,23,12.986951608695652,77.61243169565218,64
36970832,residential,,,,6,12.9813294,77.59772036666666,50
36970838,residential,,,,5,12.98417908,77.60012982,55
36971492,primary,,,,4,12.965109775,77.596923475,50
37106518,residential,,,,6,12.977845216666664,77.62725593333333,50
37106535,residential,,,,5,12.976382699999998,77.62279506,55
37110390,primary,,,both,4,12.983018175,77.59228672500001,60
37110887,residential,,,,28,12.968600853571427,77.62638387142856,50
37110889,tertiary,,,,4,12.97249685,77.62620559999999,54
37110904,residential,,,,6,12.968924166666667,77.62561238333333,50
37111253,tertiary,,,,29,12.978363503448277,77.62378492413792,49
37338256,primary,,,,27,12.956052877777775,77.57743895185185,45
37339308,primary,,,,4,12.956267875,77.57747235,50
37339420,primary,,yes,,15,12.954801513333331,77.58835416666668,60
37339764,tertiary,,,,7,12.9619406,77.57660987142857,49
37339854,primary,,,,12,12.958772316666668,77.55923706666667,45
37763917,residential,,,,10,12.96846755,77.60870437,50
37763920,residential,,,,3,12.9689276,77.60788896666666,55
37763921,residential,,,,14,12.96870135714286,77.60880614999999,50
37763922,residential,,,,9,12.968228522222224,77.61021011111112,50
37763924,residential,,,,8,12.9674473125,77.60973085,50
37763925,residential,,,,3,12.968431933333337,77.60810093333333,55
37763926,living_street,,,,13,12.969032538461535,77.60702945384615,55
37763927,residential,20.0,,both,3,12.967358566666666,77.60804843333334,85
37763928,service,,,,9,12.969824411111112,77.60978168888889,50
37763929,residential,,,,8,12.9698378,77.6089283875,50
37763930,residential,,,,2,12.9703542,77.6088006,55
37763931,residential,,,,2,12.9696005,77.6088295,55
37763932,residential,,,,2,12.9694979,77.60924795,55
37763933,residential,,,,2,12.969427,77.60949115,55
37763934,residential,,,,2,12.9696581,77.6084058,55
37898955,primary,,,separate,8,12.9666067875,77.58724615,45
38033031,tertiary,,,,11,12.982191936363636,77.55399021818181,49
38033045,tertiary,,,,27,12.988248377777778,77.56677215185185,49
38033046,tertiary,,,,16,12.9861635125,77.56344069375,49
38042634,secondary,,,,19,12.954866136842105,77.57698737894736,48
38042857,residential,,,,9,12.9551785,77.56463737777777,50
38042858,tertiary,,,,12,12.9592806,77.5620573,49
38042859,tertiary,,,,47,12.96046040638298,77.55228701702127,49
38044356,residential,,,,7,12.984019071428571,77.55572527142859,50
38096722,residential,,,,6,12.9886965,77.55247226666667,50
38096724,tertiary,,,,2,12.9899989,77.5531125,54
38096741,tertiary,,,,4,12.98992335,77.55529232500001,54
38108994,residential,,yes,both,13,12.973442169230768,77.64462019999999,75
38109036,residential,,,,6,12.97204145,77.64211728333333,50
38109071,residential,,,,3,12.972084133333333,77.64234926666667,55
38109072,residential,,yes,,3,12.972095833333332,77.64277349999999,70
38109112,residential,,yes,,5,12.9725345,77.64488606,70
38109113,residential,,,,6,12.971671466666663,77.64429233333333,50
38109115,residential,,,,5,12.97263024,77.64427778000001,55
38318489,service,,,,4,12.9741699,77.59055065,55
38522039,primary,30.0,yes,separate,2,12.97392505,77.6128198,85
38522045,service,,,,9,12.971888733333332,77.61867812222222,50
38522161,secondary,,,,6,12.972805633333332,77.62019096666667,48
38535102,residential,,,,9,12.990635155555555,77.5728462,50
38535898,residential,,,,6,12.99004615,77.57338953333333,50
38535899,residential,,,,7,12.990004371428572,77.57400005714285,50
38535903,residential,,,,12,12.989924825,77.57651980833333,50
38535904,residential,,,,3,12.9884843,77.57738923333334,55
38535906,residential,,,,9,12.9909309,77.57819122222222,50
38535910,residential,,,,4,12.989995175,77.5765459,55
38535911,residential,,,,4,12.989984825,77.57505122500001,55
38535912,residential,,,,9,12.989143433333332,77.57649086666667,50
38535913,residential,,,,6,12.989252116666668,77.57590145,50
38535914,residential,,,,3,12.989313766666667,77.57478506666666,55
38535915,residential,,,,2,12.98931975,77.57728,55
38537953,residential,,,,3,12.988265566666668,77.56317800000001,55
38537954,residential,,,,13,12.98794483076923,77.5636257,50
38537955,residential,,,,8,12.9898628625,77.565393375,50
38537984,residential,,,,4,12.98908105,77.56306125,55
38537985,residential,,,,2,12.989252400000002,77.5630401,55
38537986,residential,,,,8,12.989408625,77.5653384375,50
38537987,residential,,,,7,12.989631914285711,77.56544148571427,50
38537988,residential,,,,2,12.9899873,77.5630946,55
38537989,residential,,,,12,12.99019845,77.56146229166667,50
38537990,residential,,,,2,12.9897764,77.56164104999999,55
38537991,residential,,,,2,12.9894648,77.56162875000001,55
38537992,residential,,,,4,12.9893092,77.561262825,55
38537993,residential,,,,2,12.98897615,77.56160245000001,55
38537994,residential,,,,2,12.988766,77.56167675,55
38537995,residential,,,,12,12.988227666666669,77.56351575000001,50
38537996,residential,,,,26,12.987439203846153,77.56509213461538,50
38537997,residential,,,,8,12.9887667625,77.564071375,50
38537998,residential,,,,6,12.98850345,77.56612371666667,50
38537999,residential,,,,2,12.98833695,77.56451855,55
38538000,residential,,,,4,12.9892281,77.564557325,55
38538001,residential,,,,7,12.988964471428572,77.56552171428572,50
38538002,residential,,,,8,12.989051875,77.565799025,50
38538003,residential,,,,3,12.989818733333337,77.56728126666667,55
38538004,residential,,,,12,12.988830741666668,77.56737833333334,50
38538005,residential,,,,3,12.987340333333334,77.56629246666667,55
38538006,residential,,,,3,12.989628066666668,77.56547023333333,55
38538007,residential,,,,5,12.989387779999998,77.56615248,55
38538008,residential,,,,3,12.989657433333331,77.56471590000001,55
38538009,residential,,,,3,12.9891664,77.56615763333333,55
38538010,residential,,,,2,12.989678,77.56697919999999,55
38538011,residential,,,,2,12.98948725,77.5669779,55
38538012,residential,,,,2,12.989313849999998,77.56697679999999,55
38538013,residential,,,,2,12.989137,77.5669756,55
38538014,residential,,,,2,12.9889442,77.56697435000001,55
38538015,residential,,,,2,12.9887723,77.56697510000001,55
38538016,residential,,,,2,12.9885953,77.56697205,55
38538019,residential,,,,6,12.990475533333331,77.56432171666667,50
38538360,residential,,,,5,12.98603854,77.56454206,55
38538361,residential,,,,5,12.983420999999998,77.56494816,55
38538363,residential,,,,6,12.983657166666667,77.56591366666667,50
38538364,residential,30.0,,,5,12.984024260000002,77.56594576,75
38538365,residential,,,,5,12.98270048,77.56576582,55
38538366,residential,,,,5,12.98390928,77.56555089999999,55
38538367,residential,,,,2,12.98405375,77.56467334999999,55
38538368,residential,,,,5,12.98397968,77.5640183,55
38538369,residential,,,,2,12.9831219,77.56626084999999,55
38538370,residential,,,,2,12.9827872,77.56674715,55
38538371,residential,,,,2,12.9833017,77.56685915,55
38538372,residential,,,,5,12.984343139999998,77.5670456,55
38538373,residential,,,,3,12.984724633333334,77.56753903333333,55
38538374,residential,,,,2,12.98455765,77.5662056,55
38538375,residential,,,,2,12.98707145,77.56579694999999,55
38538376,residential,,,,2,12.9868097,77.5653012,55
38538377,residential,,,,2,12.9864559,77.56527305,55
38538378,residential,,,,3,12.985628133333334,77.56443896666667,55
38538379,residential,,,,5,12.985085000000002,77.56448309999999,55
38538380,residential,,,,2,12.9856957,77.56576050000001,55
38538381,residential,,,,2,12.9858533,77.56545725000001,55
38538382,residential,,,,8,12.9863406,77.5674918875,50
38538383,residential,,,,4,12.98622565,77.567554775,55
38538384,residential,,,,2,12.9859233,77.5672208,55
38538385,residential,,,,2,12.9855974,77.56759919999999,55
38538386,residential,,,,2,12.9867262,77.56778735,55
38538387,residential,,,,2,12.98770795,77.56691705,55
38538388,residential,,,,3,12.986857333333331,77.56325446666666,55
38538390,residential,,,,2,12.9866993,77.5636497,55
38538391,residential,,,,10,12.98688874,77.56437568,50
38538392,residential,,,,2,12.9871579,77.56465789999999,55
38538394,residential,,,,2,12.98753185,77.5645647,55
38538395,residential,,,,2,12.98690085,77.5647051,55
38540557,tertiary,20.0,,,26,12.970193715384616,77.5797768076923,69
38540559,residential,,,,16,12.969491975,77.57307533125,50
38540560,residential,,,,4,12.9683072,77.575872075,55
38540561,residential,,,,8,12.9680323875,77.5769666125,50
38540562,residential,,,,6,12.9687544,77.57550368333334,50
38540564,residential,,,,3,12.968708166666666,77.57661856666667,55
38540565,residential,,,,10,12.96789096,77.57514404,50
38540567,residential,,,,9,12.967858388888889,77.57234361111111,50
38540568,residential,,,,4,12.9682402,77.5724326,55
38540569,residential,,,,4,12.96751985,77.572301825,55
38540570,residential,,,,5,12.9675364,77.57285313999999,55
38540571,residential,,,,3,12.9673392,77.57249356666667,55
38540572,residential,,,,2,12.9677176,77.5720277,55
38540574,residential,,,,7,12.967134414285711,77.5735673857143,50
38540575,residential,,,,8,12.966379725,77.571082175,50
38540576,residential,,,,6,12.965052283333334,77.57137301666667,50
38540577,residential,,,,7,12.96527582857143,77.57261782857142,50
38540578,residential,,,,7,12.965358171428573,77.57325021428572,50
38540579,residential,,,,2,12.96504585,77.5729185,55
38540580,residential,,,,8,12.96547835,77.5716594375,50
38540581,residential,,,,2,12.966044,77.57057305000001,55
38540582,residential,,,,8,12.96658945,77.571537025,50
38540583,residential,,,,7,12.967200442857145,77.57092285714285,50
38540584,residential,,,,2,12.96683425,77.57061045,55
38540585,residential,,,,3,12.9675588,77.57040346666666,55
38540586,residential,,,,2,12.9675135,77.5705674,55
38540587,residential,,,,2,12.96588775,77.5720876,55
38540588,residential,,,,3,12.965621233333332,77.5717369,55
38540589,residential,,,,5,12.96527512,77.57417842,55
38540590,residential,,,,22,12.970721836363635,77.56891797272728,50
38540591,residential,,,,3,12.971714233333332,77.56897506666667,55
38540594,residential,,,,9,12.966817655555555,77.5688574,50
38540595,pedestrian,,,,6,12.965115266666666,77.57619583333333,58
38540596,residential,,,,3,12.966760266666668,77.57539663333334,55
38540597,residential,,,,8,12.970163475,77.5742482375,50
38540598,residential,,,,4,12.970758575,77.57322415,55
38540602,residential,,,,5,12.9714573,77.57260366,55
38540603,residential,,,,8,12.9708664625,77.572263275,50
38540604,residential,,,,5,12.9706681,77.57244510000001,55
38541465,residential,,yes,,8,12.97136435,77.5711345125,65
38541466,residential,,,,4,12.971435875,77.569697025,55
38541467,residential,,,,5,12.9677302,77.57400122,55
38541468,residential,,,,2,12.9658463,77.5786928,55
38541469,residential,,,,11,12.970475636363636,77.57754202727273,50
